hackerspace,timestamp,open
hackerdeen,1382898615,FALSE
hackerdeen,1383068969,TRUE
hackerdeen,1383084106,FALSE
hackerdeen,1383158985,TRUE
hackerdeen,1383171397,FALSE
hackerdeen,1385385556,TRUE
hackerdeen,1385397995,FALSE
hackerdeen,1385496497,TRUE
hackerdeen,1385504180,FALSE
hackerdeen,1385628361,TRUE
hackerdeen,1385644215,FALSE
hackerdeen,1385646865,TRUE
hackerdeen,1385660586,FALSE
hackerdeen,1385726581,TRUE
hackerdeen,1385739245,FALSE
hackerdeen,1385814532,TRUE
hackerdeen,1385824497,FALSE
hackerdeen,1385839637,TRUE
hackerdeen,1385922861,FALSE
hackerdeen,1385987590,TRUE
hackerdeen,1385993134,FALSE
hackerdeen,1386095068,TRUE
hackerdeen,1386140911,FALSE
hackerdeen,1386184392,TRUE
hackerdeen,1386195026,FALSE
hackerdeen,1386429172,TRUE
hackerdeen,1386454161,FALSE
hackerdeen,1386507225,TRUE
hackerdeen,1386527999,FALSE
hackerdeen,1386591689,TRUE
hackerdeen,1386625570,FALSE
hackerdeen,1386697551,TRUE
hackerdeen,1386711689,FALSE
hackerdeen,1386790083,TRUE
hackerdeen,1386796704,FALSE
hackerdeen,1386960730,TRUE
hackerdeen,1386972296,FALSE
hackerdeen,1387013974,TRUE
hackerdeen,1387061223,FALSE
hackerdeen,1387106407,TRUE
hackerdeen,1387112703,FALSE
hackerdeen,1387202600,TRUE
hackerdeen,1387222515,FALSE
hackerdeen,1387307276,TRUE
hackerdeen,1387317174,FALSE
hackerdeen,1388079525,TRUE
hackerdeen,1388089421,FALSE
hackerdeen,1388320429,TRUE
hackerdeen,1388342017,FALSE
hackerdeen,1388404612,TRUE
hackerdeen,1388443062,FALSE
hackerdeen,1388482569,TRUE
hackerdeen,1388592940,FALSE
hackerdeen,1389115708,TRUE
hackerdeen,1389135736,FALSE
hackerdeen,1389444743,TRUE
hackerdeen,1389462629,FALSE
hackerdeen,1389718642,TRUE
hackerdeen,1389796428,FALSE
hackerdeen,1389810000,TRUE
hackerdeen,1389817521,FALSE
hackerdeen,1389887425,TRUE
hackerdeen,1389895678,FALSE
hackerdeen,1390046266,TRUE
hackerdeen,1390166015,FALSE
hackerdeen,1390327474,TRUE
hackerdeen,1390347246,FALSE
hackerdeen,1390508968,TRUE
hackerdeen,1390685150,FALSE
hackerdeen,1390744284,TRUE
hackerdeen,1390761704,FALSE
hackerdeen,1390845257,TRUE
hackerdeen,1390858321,FALSE
hackerdeen,1390934159,TRUE
hackerdeen,1390948145,FALSE
hackerdeen,1391104093,TRUE
hackerdeen,1391106613,FALSE
hackerdeen,1391270608,TRUE
hackerdeen,1391290293,FALSE
hackerdeen,1391540803,TRUE
hackerdeen,1391552945,FALSE
hackerdeen,1391795023,TRUE
hackerdeen,1391809700,FALSE
hackerdeen,1391861125,TRUE
hackerdeen,1391881752,FALSE
hackerdeen,1392311482,TRUE
hackerdeen,1392336518,FALSE
hackerdeen,1392397541,TRUE
hackerdeen,1392408231,FALSE
hackerdeen,1392464940,TRUE
hackerdeen,1392510830,FALSE
hackerdeen,1392665935,TRUE
hackerdeen,1392682484,FALSE
hackerdeen,1392743411,TRUE
hackerdeen,1392766286,FALSE
hackerdeen,1392906504,TRUE
hackerdeen,1392919860,FALSE
hackerdeen,1393156389,TRUE
hackerdeen,1393182905,FALSE
hackerdeen,1393265176,TRUE
hackerdeen,1393283568,FALSE
hackerdeen,1393349650,TRUE
hackerdeen,1393370747,FALSE
hackerdeen,1393523110,TRUE
hackerdeen,1393541114,FALSE
hackerdeen,1393618284,TRUE
hackerdeen,1393630467,FALSE
hackerdeen,1393762839,TRUE
hackerdeen,1393784573,FALSE
hackerdeen,1393848122,TRUE
hackerdeen,1393870961,FALSE
hackerdeen,1393953569,TRUE
hackerdeen,1393978472,FALSE
hackerdeen,1394129545,TRUE
hackerdeen,1394149886,FALSE
hackerdeen,1394276746,TRUE
hackerdeen,1394311168,FALSE
hackerdeen,1394375615,TRUE
hackerdeen,1394396856,FALSE
hackerdeen,1394446634,TRUE
hackerdeen,1394492614,FALSE
hackerdeen,1394562783,TRUE
hackerdeen,1394579878,FALSE
hackerdeen,1394647922,TRUE
hackerdeen,1394656653,FALSE
hackerdeen,1394820610,TRUE
hackerdeen,1394824645,FALSE
hackerdeen,1394972572,TRUE
hackerdeen,1395001853,FALSE
hackerdeen,1395077812,TRUE
hackerdeen,1395134759,FALSE
hackerdeen,1395164165,TRUE
hackerdeen,1395186884,FALSE
hackerdeen,1395331241,TRUE
hackerdeen,1395356883,FALSE
hackerdeen,1395495002,TRUE
hackerdeen,1395530628,FALSE
hackerdeen,1395574082,TRUE
hackerdeen,1395599950,FALSE
hackerdeen,1395767297,TRUE
hackerdeen,1395786607,FALSE
hackerdeen,1396099382,TRUE
hackerdeen,1396132392,FALSE
hackerdeen,1396371774,TRUE
hackerdeen,1396558612,FALSE
hackerdeen,1396696792,TRUE
hackerdeen,1396714831,FALSE
hackerdeen,1396890793,TRUE
hackerdeen,1396893484,FALSE
hackerdeen,1396971291,TRUE
hackerdeen,1396999711,FALSE
hackerdeen,1397238205,TRUE
hackerdeen,1397295438,FALSE
hackerdeen,1397306579,TRUE
hackerdeen,1397312064,FALSE
hackerdeen,1397316526,TRUE
hackerdeen,1397335967,FALSE
hackerdeen,1397394700,TRUE
hackerdeen,1397413099,FALSE
hackerdeen,1397493537,TRUE
hackerdeen,1397511200,FALSE
hackerdeen,1397582160,TRUE
hackerdeen,1397603983,FALSE
hackerdeen,1397757513,TRUE
hackerdeen,1397764455,FALSE
hackerdeen,1397837141,TRUE
hackerdeen,1397850728,FALSE
hackerdeen,1397899918,TRUE
hackerdeen,1397938085,FALSE
hackerdeen,1398186775,TRUE
hackerdeen,1398229798,FALSE
hackerdeen,1398273962,TRUE
hackerdeen,1398293500,FALSE
hackerdeen,1398362278,TRUE
hackerdeen,1398380335,FALSE
hackerdeen,1398524923,TRUE
hackerdeen,1398554662,FALSE
hackerdeen,1398790004,TRUE
hackerdeen,1398814872,FALSE
hackerdeen,1398960522,TRUE
hackerdeen,1398981986,FALSE
hackerdeen,1399054463,TRUE
hackerdeen,1399079700,FALSE
hackerdeen,1399136993,TRUE
hackerdeen,1399160962,FALSE
hackerdeen,1399396158,TRUE
hackerdeen,1399418552,FALSE
hackerdeen,1399484253,TRUE
hackerdeen,1399498106,FALSE
hackerdeen,1399568110,TRUE
hackerdeen,1399584534,FALSE
hackerdeen,1399664469,TRUE
hackerdeen,1399681833,FALSE
hackerdeen,1400002446,TRUE
hackerdeen,1400029136,FALSE
hackerdeen,1400176424,TRUE
hackerdeen,1400186579,FALSE
hackerdeen,1400606291,TRUE
hackerdeen,1400627678,FALSE
hackerdeen,1400778094,TRUE
hackerdeen,1400794118,FALSE
hackerdeen,1400829348,TRUE
hackerdeen,1400848724,FALSE
hackerdeen,1400933726,TRUE
hackerdeen,1400960295,FALSE
hackerdeen,1400963325,TRUE
hackerdeen,1400976838,FALSE
hackerdeen,1401027792,TRUE
hackerdeen,1401031748,FALSE
hackerdeen,1401213521,TRUE
hackerdeen,1401232148,FALSE
hackerdeen,1401383976,TRUE
hackerdeen,1401398547,FALSE
hackerdeen,1401813510,TRUE
hackerdeen,1401843428,FALSE
hackerdeen,1401982738,TRUE
hackerdeen,1402013301,FALSE
hackerdeen,1402070739,TRUE
hackerdeen,1402106232,FALSE
hackerdeen,1402142434,TRUE
hackerdeen,1402183024,FALSE
hackerdeen,1402235934,TRUE
hackerdeen,1402263708,FALSE
hackerdeen,1402420617,TRUE
hackerdeen,1402444066,FALSE
hackerdeen,1402594355,TRUE
hackerdeen,1402607862,FALSE
hackerdeen,1402834588,TRUE
hackerdeen,1402849143,FALSE
hackerdeen,1403023528,TRUE
hackerdeen,1403048204,FALSE
hackerdeen,1403189089,TRUE
hackerdeen,1403220973,FALSE
hackerdeen,1403265098,TRUE
hackerdeen,1403269043,FALSE
hackerdeen,1403354397,TRUE
hackerdeen,1403389003,FALSE
hackerdeen,1403455534,TRUE
hackerdeen,1403467540,FALSE
hackerdeen,1403547136,TRUE
hackerdeen,1403561623,FALSE
hackerdeen,1403630423,TRUE
hackerdeen,1403654569,FALSE
hackerdeen,1403720030,TRUE
hackerdeen,1404077629,FALSE
hackerdeen,1404224405,TRUE
hackerdeen,1404260338,FALSE
hackerdeen,1404406475,TRUE
hackerdeen,1404428065,FALSE
nbsp,1372622391,FALSE
nbsp,1372743148,TRUE
nbsp,1372765602,FALSE
nbsp,1372771367,TRUE
nbsp,1372779092,FALSE
nbsp,1372788461,TRUE
nbsp,1372799965,FALSE
nbsp,1372829318,TRUE
nbsp,1372890378,FALSE
nbsp,1372931322,TRUE
nbsp,1372961397,FALSE
nbsp,1373036257,TRUE
nbsp,1373050258,FALSE
nbsp,1373115171,TRUE
nbsp,1373158613,FALSE
nbsp,1373199176,TRUE
nbsp,1373229711,FALSE
nbsp,1373288090,TRUE
nbsp,1373291075,FALSE
nbsp,1373292304,TRUE
nbsp,1373301405,FALSE
nbsp,1373305500,FALSE
nbsp,1373452876,TRUE
nbsp,1373457462,FALSE
nbsp,1373463942,TRUE
nbsp,1373491442,FALSE
nbsp,1373540400,TRUE
nbsp,1373557948,FALSE
nbsp,1373558725,TRUE
nbsp,1373594627,FALSE
nbsp,1373641698,TRUE
nbsp,1373667542,FALSE
nbsp,1373720077,TRUE
nbsp,1373759227,FALSE
nbsp,1373805362,TRUE
nbsp,1373834754,FALSE
nbsp,1373901889,TRUE
nbsp,1373919432,FALSE
nbsp,1373984136,TRUE
nbsp,1373986580,FALSE
nbsp,1373987162,TRUE
nbsp,1373992031,FALSE
nbsp,1374065110,TRUE
nbsp,1374097614,FALSE
nbsp,1374141674,TRUE
nbsp,1374197128,FALSE
nbsp,1374238633,TRUE
nbsp,1374254817,FALSE
nbsp,1374321634,TRUE
nbsp,1374367179,FALSE
nbsp,1374414825,TRUE
nbsp,1374445057,FALSE
nbsp,1374488724,TRUE
nbsp,1374528774,FALSE
nbsp,1374591042,TRUE
nbsp,1374600407,FALSE
nbsp,1374677428,TRUE
nbsp,1374705154,FALSE
nbsp,1374752327,TRUE
nbsp,1374754004,FALSE
nbsp,1374754878,TRUE
nbsp,1374799425,FALSE
nbsp,1374844887,TRUE
nbsp,1374889125,FALSE
nbsp,1374918930,TRUE
nbsp,1374986448,FALSE
nbsp,1375018899,TRUE
nbsp,1375043911,FALSE
nbsp,1375107959,TRUE
nbsp,1375112279,FALSE
nbsp,1375114199,TRUE
nbsp,1375116419,FALSE
nbsp,1375120760,TRUE
nbsp,1375123181,FALSE
nbsp,1375195602,TRUE
nbsp,1375215318,FALSE
nbsp,1375287375,TRUE
nbsp,1375312561,FALSE
nbsp,1375364390,TRUE
nbsp,1375395527,FALSE
nbsp,1375607813,TRUE
nbsp,1375654834,FALSE
nbsp,1375715766,TRUE
nbsp,1375729162,FALSE
nbsp,1375791402,TRUE
nbsp,1375802155,FALSE
nbsp,1375880002,TRUE
nbsp,1375931007,FALSE
nbsp,1375957750,TRUE
nbsp,1375976649,FALSE
nbsp,1375980845,TRUE
nbsp,1376013273,FALSE
nbsp,1376057914,TRUE
nbsp,1376106506,FALSE
nbsp,1376141446,TRUE
nbsp,1376184821,FALSE
nbsp,1376225483,TRUE
nbsp,1376258128,FALSE
nbsp,1376316897,TRUE
nbsp,1376340019,FALSE
nbsp,1376387171,TRUE
nbsp,1376393842,FALSE
nbsp,1376394622,TRUE
nbsp,1376400202,FALSE
nbsp,1376406922,TRUE
nbsp,1376427325,FALSE
nbsp,1376484452,TRUE
nbsp,1376518435,FALSE
nbsp,1376583354,TRUE
nbsp,1376601542,FALSE
nbsp,1376665759,TRUE
nbsp,1376682675,FALSE
nbsp,1376733937,TRUE
nbsp,1376784296,FALSE
nbsp,1376819898,TRUE
nbsp,1376860187,FALSE
nbsp,1376916785,TRUE
nbsp,1376918090,FALSE
nbsp,1376920632,TRUE
nbsp,1376921337,FALSE
nbsp,1376924700,TRUE
nbsp,1376947038,FALSE
nbsp,1376998545,TRUE
nbsp,1377008739,FALSE
nbsp,1377011972,TRUE
nbsp,1377035466,FALSE
nbsp,1377082770,TRUE
nbsp,1377159945,FALSE
nbsp,1377163841,TRUE
nbsp,1377186780,FALSE
nbsp,1377269337,TRUE
nbsp,1377270338,FALSE
nbsp,1377271299,TRUE
nbsp,1377299521,FALSE
nbsp,1377430539,TRUE
nbsp,1377515728,FALSE
nbsp,1377518000,TRUE
nbsp,1377550263,FALSE
nbsp,1377553721,TRUE
nbsp,1377555412,FALSE
nbsp,1377607543,TRUE
nbsp,1377655776,FALSE
nbsp,1377699265,TRUE
nbsp,1377723320,FALSE
nbsp,1377788857,TRUE
nbsp,1377790693,FALSE
nbsp,1377856351,TRUE
nbsp,1377858837,FALSE
nbsp,1377876218,TRUE
nbsp,1377901094,FALSE
nbsp,1377944391,TRUE
nbsp,1377949505,FALSE
nbsp,1377950295,TRUE
nbsp,1377952029,FALSE
nbsp,1377954976,TRUE
nbsp,1377999565,FALSE
nbsp,1378036251,TRUE
nbsp,1378073912,FALSE
nbsp,1378122929,TRUE
nbsp,1378126364,FALSE
nbsp,1378130051,TRUE
nbsp,1378130722,FALSE
nbsp,1378131677,TRUE
nbsp,1378135229,FALSE
nbsp,1378139472,TRUE
nbsp,1378141431,FALSE
nbsp,1378141941,TRUE
nbsp,1378160104,FALSE
nbsp,1378224064,TRUE
nbsp,1378230878,FALSE
nbsp,1378295434,TRUE
nbsp,1378333329,FALSE
nbsp,1378405435,TRUE
nbsp,1378419530,FALSE
nbsp,1378463163,TRUE
nbsp,1378513706,FALSE
nbsp,1378570632,TRUE
nbsp,1378672781,FALSE
nbsp,1378737859,TRUE
nbsp,1378740078,FALSE
nbsp,1378746107,TRUE
nbsp,1378746165,FALSE
nbsp,1378747988,TRUE
nbsp,1378765330,FALSE
nbsp,1378809052,TRUE
nbsp,1378811157,FALSE
nbsp,1378811848,TRUE
nbsp,1378820505,FALSE
nbsp,1378822321,TRUE
nbsp,1378822923,FALSE
nbsp,1378824438,TRUE
nbsp,1379014905,FALSE
nbsp,1379081678,TRUE
nbsp,1379084983,FALSE
nbsp,1379086714,TRUE
nbsp,1379113357,FALSE
nbsp,1379152291,TRUE
nbsp,1379152309,FALSE
nbsp,1379154482,TRUE
nbsp,1379202126,FALSE
nbsp,1379241876,TRUE
nbsp,1379275445,FALSE
nbsp,1379336365,TRUE
nbsp,1379358205,FALSE
nbsp,1379412890,TRUE
nbsp,1379451141,FALSE
nbsp,1379515908,TRUE
nbsp,1379542544,FALSE
nbsp,1379616435,TRUE
nbsp,1379629021,FALSE
nbsp,1379687095,TRUE
nbsp,1379700477,FALSE
nbsp,1379759528,TRUE
nbsp,1379761396,FALSE
nbsp,1379769243,TRUE
nbsp,1379808417,FALSE
nbsp,1379838975,TRUE
nbsp,1379904033,FALSE
nbsp,1379946468,TRUE
nbsp,1379950606,FALSE
nbsp,1379957043,TRUE
nbsp,1379958302,FALSE
nbsp,1380016646,TRUE
nbsp,1380020859,FALSE
nbsp,1380038502,TRUE
nbsp,1380039309,FALSE
nbsp,1380043927,TRUE
nbsp,1380047619,FALSE
nbsp,1380110546,TRUE
nbsp,1380147193,FALSE
nbsp,1380294310,TRUE
nbsp,1380356114,FALSE
nbsp,1380370167,TRUE
nbsp,1380375879,FALSE
nbsp,1380376621,TRUE
nbsp,1380400830,FALSE
nbsp,1380441562,TRUE
nbsp,1380490130,FALSE
nbsp,1380543094,TRUE
nbsp,1380545249,FALSE
nbsp,1380547907,TRUE
nbsp,1380548406,FALSE
nbsp,1380551946,TRUE
nbsp,1380552732,FALSE
nbsp,1380552941,TRUE
nbsp,1380556744,FALSE
nbsp,1380557964,TRUE
nbsp,1380559505,FALSE
nbsp,1380559741,TRUE
nbsp,1380562719,FALSE
nbsp,1380563571,TRUE
nbsp,1380577869,FALSE
nbsp,1380638793,TRUE
nbsp,1380660986,FALSE
nbsp,1380727520,TRUE
nbsp,1380761659,FALSE
nbsp,1380797371,TRUE
nbsp,1380845264,FALSE
nbsp,1380889148,TRUE
nbsp,1380927702,FALSE
nbsp,1380956980,TRUE
nbsp,1380957446,FALSE
nbsp,1380958063,TRUE
nbsp,1381023584,FALSE
nbsp,1381055153,TRUE
nbsp,1381088671,FALSE
nbsp,1381154329,TRUE
nbsp,1381161339,FALSE
nbsp,1381163205,TRUE
nbsp,1381163685,FALSE
nbsp,1381166790,TRUE
nbsp,1381182825,FALSE
nbsp,1381249835,TRUE
nbsp,1381267502,FALSE
nbsp,1381330679,TRUE
nbsp,1387484473,FALSE
nbsp,1387741812,TRUE
nbsp,1387854459,FALSE
nbsp,1387985148,TRUE
nbsp,1388079900,FALSE
nbsp,1388492973,TRUE
nbsp,1388628803,FALSE
nbsp,1388675867,TRUE
nbsp,1388872871,FALSE
nbsp,1389282726,TRUE
nbsp,1389294701,FALSE
nbsp,1389373485,TRUE
nbsp,1389407579,FALSE
nbsp,1389451753,TRUE
nbsp,1389461366,FALSE
nbsp,1389491850,TRUE
nbsp,1389505812,FALSE
nbsp,1389531147,TRUE
nbsp,1389559430,FALSE
nbsp,1389645634,TRUE
nbsp,1389658188,FALSE
nbsp,1389714507,TRUE
nbsp,1389741698,FALSE
nbsp,1389802099,TRUE
nbsp,1389832997,FALSE
nbsp,1389959188,TRUE
nbsp,1389963077,FALSE
nbsp,1389971993,TRUE
nbsp,1390015103,FALSE
nbsp,1390134406,TRUE
nbsp,1390182117,FALSE
nbsp,1390230167,TRUE
nbsp,1390257992,FALSE
nbsp,1390319556,TRUE
nbsp,1390343708,FALSE
nbsp,1390404444,TRUE
nbsp,1390428883,FALSE
nbsp,1390572857,TRUE
nbsp,1390603246,FALSE
nbsp,1390672348,TRUE
nbsp,1390694843,FALSE
nbsp,1390731639,TRUE
nbsp,1390776128,FALSE
nbsp,1390834476,TRUE
nbsp,1390891790,FALSE
nbsp,1391012478,TRUE
nbsp,1391039580,FALSE
nbsp,1391182728,TRUE
nbsp,1391185717,FALSE
nbsp,1391286724,TRUE
nbsp,1391310729,FALSE
nbsp,1391341737,TRUE
nbsp,1391377840,FALSE
nbsp,1391459405,TRUE
nbsp,1391476799,FALSE
nbsp,1391544483,TRUE
nbsp,1391550760,FALSE
nbsp,1391615843,TRUE
nbsp,1391639760,FALSE
nbsp,1391792513,TRUE
nbsp,1391817835,FALSE
nbsp,1391858695,TRUE
nbsp,1391877520,FALSE
nbsp,1391889456,TRUE
nbsp,1391918496,FALSE
nbsp,1391948041,TRUE
nbsp,1391976531,FALSE
nbsp,1391977633,TRUE
nbsp,1391983931,FALSE
nbsp,1392149982,TRUE
nbsp,1392157626,FALSE
nbsp,1392226620,TRUE
nbsp,1392235190,FALSE
nbsp,1392238985,TRUE
nbsp,1392245048,FALSE
nbsp,1392385419,TRUE
nbsp,1392399132,FALSE
nbsp,1392451041,TRUE
nbsp,1392587746,FALSE
nbsp,1392657721,TRUE
nbsp,1392676697,FALSE
nbsp,1392827384,TRUE
nbsp,1392851006,FALSE
nbsp,1392912824,TRUE
nbsp,1392914658,FALSE
nbsp,1392915305,TRUE
nbsp,1392934048,FALSE
nbsp,1392996798,TRUE
nbsp,1392999452,FALSE
nbsp,1393004782,TRUE
nbsp,1393042014,FALSE
nbsp,1393087934,TRUE
nbsp,1393131679,FALSE
nbsp,1393168932,TRUE
nbsp,1393196103,FALSE
nbsp,1393256042,TRUE
nbsp,1393285991,FALSE
nbsp,1393420920,TRUE
nbsp,1393449126,FALSE
nbsp,1393581132,TRUE
nbsp,1393625945,FALSE
nbsp,1393668222,TRUE
nbsp,1393704392,FALSE
nbsp,1393722414,TRUE
nbsp,1393732941,FALSE
nbsp,1393760706,TRUE
nbsp,1393812728,FALSE
nbsp,1393860882,TRUE
nbsp,1393880238,FALSE
nbsp,1393946210,TRUE
nbsp,1393970684,FALSE
nbsp,1394038393,TRUE
nbsp,1394053455,FALSE
nbsp,1394291135,TRUE
nbsp,1394300663,FALSE
nbsp,1394357006,TRUE
nbsp,1394401790,FALSE
nbsp,1394467573,TRUE
nbsp,1394486420,FALSE
nbsp,1394551561,TRUE
nbsp,1394617840,FALSE
nbsp,1394645251,TRUE
nbsp,1394666709,FALSE
nbsp,1395155180,TRUE
nbsp,1395209064,FALSE
nbsp,1395242370,TRUE
nbsp,1395265393,FALSE
nbsp,1395330678,TRUE
nbsp,1395331435,FALSE
nbsp,1395336450,TRUE
nbsp,1395442603,FALSE
nbsp,1395483037,TRUE
nbsp,1395495982,FALSE
nbsp,1395503662,TRUE
nbsp,1395536270,FALSE
nbsp,1395583546,TRUE
nbsp,1395611695,FALSE
nbsp,1395681676,TRUE
nbsp,1395702984,FALSE
nbsp,1395770759,TRUE
nbsp,1395784596,FALSE
nbsp,1395853119,TRUE
nbsp,1395870925,FALSE
nbsp,1395937706,TRUE
nbsp,1395938258,FALSE
nbsp,1396015969,TRUE
nbsp,1396017141,FALSE
nbsp,1396094684,TRUE
nbsp,1396099204,FALSE
nbsp,1396099727,TRUE
nbsp,1396109530,FALSE
nbsp,1396183136,TRUE
nbsp,1396207693,FALSE
nbsp,1396276340,TRUE
nbsp,1396299912,FALSE
nbsp,1396372932,TRUE
nbsp,1396385608,FALSE
nbsp,1396456397,TRUE
nbsp,1396469322,FALSE
nbsp,1396623114,TRUE
nbsp,1396626565,FALSE
nbsp,1396642634,TRUE
nbsp,1396686615,FALSE
nbsp,1396704266,TRUE
nbsp,1396730548,FALSE
nbsp,1396883520,TRUE
nbsp,1397076936,FALSE
nbsp,1397574347,TRUE
nbsp,1397674639,FALSE
nbsp,1398184992,TRUE
nbsp,1398216103,FALSE
nbsp,1398266876,TRUE
nbsp,1398306643,FALSE
nbsp,1398358517,TRUE
nbsp,1398363290,FALSE
nbsp,1398499693,TRUE
nbsp,1400683905,FALSE
nbsp,1401117545,TRUE
nbsp,1401153334,FALSE
nbsp,1401299383,TRUE
nbsp,1401328476,FALSE
nbsp,1401380798,TRUE
nbsp,1401409224,FALSE
nbsp,1401440264,TRUE
nbsp,1401441497,FALSE
nbsp,1401523239,TRUE
nbsp,1401555753,FALSE
nbsp,1401875570,TRUE
nbsp,1402064851,FALSE
nbsp,1402324704,TRUE
nbsp,1402345535,FALSE
nbsp,1402347222,TRUE
nbsp,1402399236,FALSE
nbsp,1402420132,TRUE
nbsp,1402447184,FALSE
nbsp,1402496753,TRUE
nbsp,1402501510,FALSE
nbsp,1402665770,TRUE
nbsp,1402675190,FALSE
nbsp,1402750621,TRUE
nbsp,1402774356,FALSE
nbsp,1402831644,TRUE
nbsp,1402986911,FALSE
nbsp,1403029136,TRUE
nbsp,1403045959,FALSE
nbsp,1403128520,TRUE
nbsp,1403134425,FALSE
nbsp,1403266642,TRUE
nbsp,1403280808,FALSE
nbsp,1403433192,TRUE
nbsp,1403449429,FALSE
nbsp,1403451305,TRUE
nbsp,1403488136,FALSE
nbsp,1404331852.69,TRUE
nbsp,1404438690,FALSE
realraum,1372699670,TRUE
realraum,1372700090,TRUE
realraum,1372700930,TRUE
realraum,1372701350,TRUE
realraum,1372701770,TRUE
realraum,1372702610,TRUE
realraum,1372703030,TRUE
realraum,1372703870,TRUE
realraum,1372704290,TRUE
realraum,1372750910,TRUE
realraum,1372751330,TRUE
realraum,1372752170,TRUE
realraum,1372752590,TRUE
realraum,1372753010,TRUE
realraum,1372753850,TRUE
realraum,1372754270,TRUE
realraum,1372754690,TRUE
realraum,1372755530,TRUE
realraum,1372755950,TRUE
realraum,1372756790,TRUE
realraum,1372757210,FALSE
realraum,1372757973,TRUE
realraum,1372758470,TRUE
realraum,1372758890,TRUE
realraum,1372759746,FALSE
realraum,1372760150,FALSE
realraum,1372760990,FALSE
realraum,1372761410,FALSE
realraum,1372761830,TRUE
realraum,1372762670,TRUE
realraum,1372763090,TRUE
realraum,1372763930,TRUE
realraum,1372764350,TRUE
realraum,1372765236,TRUE
realraum,1372765883,TRUE
realraum,1372767710,TRUE
realraum,1372768130,TRUE
realraum,1372768550,TRUE
realraum,1372769390,TRUE
realraum,1372770230,TRUE
realraum,1372771490,TRUE
realraum,1372771910,TRUE
realraum,1372772330,TRUE
realraum,1372772914,TRUE
realraum,1372774850,TRUE
realraum,1372775690,TRUE
realraum,1372776110,TRUE
realraum,1372776530,FALSE
realraum,1372777370,FALSE
realraum,1372777790,FALSE
realraum,1372778210,FALSE
realraum,1372778630,TRUE
realraum,1372779050,TRUE
realraum,1372779470,TRUE
realraum,1372779890,TRUE
realraum,1372780730,TRUE
realraum,1372781990,TRUE
realraum,1372782410,TRUE
realraum,1372783670,TRUE
realraum,1372784510,TRUE
realraum,1372784930,TRUE
realraum,1372785350,TRUE
realraum,1372786190,TRUE
realraum,1372786610,TRUE
realraum,1372787450,TRUE
realraum,1372788290,TRUE
realraum,1372789130,TRUE
realraum,1372789550,TRUE
realraum,1372789970,TRUE
realraum,1372790390,TRUE
realraum,1372792070,TRUE
realraum,1372792490,TRUE
realraum,1372792910,TRUE
realraum,1372794590,TRUE
realraum,1372795010,TRUE
realraum,1372796270,TRUE
realraum,1372796690,TRUE
realraum,1372797110,TRUE
realraum,1372797950,TRUE
realraum,1372798790,TRUE
realraum,1372800470,TRUE
realraum,1372802150,TRUE
realraum,1372804670,TRUE
realraum,1372805930,TRUE
realraum,1372806350,TRUE
realraum,1372807190,TRUE
realraum,1372807610,TRUE
realraum,1372808030,TRUE
realraum,1372808870,TRUE
realraum,1372809290,TRUE
realraum,1372810130,TRUE
realraum,1372810550,TRUE
